Category,Label,Filename,WhitePixelRatio,EdgePixelRatio
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.42.25 PM.png,0.4558715909645314,0.03048007025418354
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.42.37 PM.png,0.6928934340802502,0.015457269411151641
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.43.07 PM.png,0.37432731877176323,0.026448243114909783
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.43.13 PM.png,0.29629860677895614,0.011218548554793097
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.43.26 PM.png,0.3304702693146326,0.017870823265955568
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.43.34 PM.png,0.706525638902688,0.014599547386432632
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.43.48 PM.png,0.860095274058152,0.021487495279867545
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.44.26 PM.png,0.7905163770053476,0.015056818181818182
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.44.36 PM.png,0.49339766378872524,0.015045708481462671
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.44.51 PM.png,0.8492296918767507,0.015007002801120448
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.45.09 PM.png,0.88495249017038,0.021870904325032765
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.45.18 PM.png,0.5319266460450729,0.02432611577551922
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.45.35 PM.png,0.48345286885245903,0.0998292349726776
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.45.44 PM.png,0.8677324973876698,0.05458725182863114
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.46.04 PM.png,0.8001647864114589,0.045485274855283725
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.46.22 PM.png,0.49721237631073695,0.08619480135873578
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.46.32 PM.png,0.4935897435897436,0.014881850175967822
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.46.43 PM.png,0.853234443787371,0.015621919968460476
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.46.52 PM.png,0.5119058606368251,0.02130826026765113
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.47.01 PM.png,0.888385053687771,0.0083596286122903
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.47.20 PM.png,0.5629273934030571,0.024758648431214805
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.47.27 PM.png,0.7972015011814855,0.014478988092480194
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.47.35 PM.png,0.5395901433241137,0.02571662056826754
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.47.50 PM.png,0.5943720898846075,0.036715252941044156
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.50.09 PM.png,0.8781115091393406,0.014397905759162303
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.50.43 PM.png,0.6982440248066337,0.017733955821893944
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.50.52 PM.png,0.5800203873598369,0.03001254606759194
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.51.01 PM.png,0.47672734295784847,0.06940756119936266
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.51.08 PM.png,0.8266103733138137,0.04657272822336087
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.51.16 PM.png,0.5919112170415611,0.055650727444262374
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.51.37 PM.png,0.31754336349924583,0.05580693815987934
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.51.45 PM.png,0.39154092363968906,0.028246456332876087
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.52.09 PM.png,0.3255772915196128,0.022284965211253404
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.52.22 PM.png,0.3259222479679282,0.02182868071646622
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.52.30 PM.png,0.5018141980718668,0.030929009640666083
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.52.44 PM.png,0.5866525567795458,0.02053158574731402
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.53.20 PM.png,0.30233462417470797,0.02813134840020315
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.53.33 PM.png,0.2734384172830809,0.020290301749442293
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.54.41 PM.png,0.8594468085106383,0.02117730496453901
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.54.49 PM.png,0.49322646353033095,0.019978793459456443
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.55.27 PM.png,0.3330159887646519,0.022274887916599147
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.55.52 PM.png,0.794646683810136,0.016487195971284688
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.56.09 PM.png,0.4746623966368558,0.017470106486347142
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.56.16 PM.png,0.6433671813418649,0.03645615987388139
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.56.34 PM.png,0.37647762454264,0.03625809175344779
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.56.47 PM.png,0.6038498189441586,0.033457213645892894
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.56.57 PM.png,0.7282814096016343,0.010603932584269662
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.57.13 PM.png,0.49050547825502455,0.027214828258385428
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.57.17 PM.png,0.4745843152657764,0.02045692589683163
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.57.26 PM.png,0.681114819272714,0.00911843017106175
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.57.42 PM.png,0.8452882317801672,0.022498506571087217
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.57.49 PM.png,0.619511393514461,0.025175284837861526
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.58.04 PM.png,0.8808550550158188,0.023105244001455888
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.58.17 PM.png,0.8445480790584055,0.018793026870974904
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.58.30 PM.png,0.8446946819670047,0.014932133888553354
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.58.38 PM.png,0.4825320512820513,0.03278508771929824
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.58.47 PM.png,0.732293823326432,0.010039251207729468
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.58.57 PM.png,0.3813843227436618,0.03311046759219828
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.59.09 PM.png,0.4786632291826997,0.05042070699297112
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.59.13 PM.png,0.4530576379163577,0.05682785512260757
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.59.23 PM.png,0.5945524042950514,0.04454073295985061
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.59.38 PM.png,0.3798238601907492,0.017800044103864602
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 2.59.52 PM.png,0.28792471511951084,0.0669252015008338
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.00.00 PM.png,0.7233444177161454,0.017569925946889296
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.00.17 PM.png,0.4089708282333741,0.045343737250102
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.00.25 PM.png,0.43243243243243246,0.05566502463054187
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.00.33 PM.png,0.3602664576802508,0.045090685176892076
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.00.40 PM.png,0.4204429535467671,0.036845770558694285
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.00.46 PM.png,0.3924025974025974,0.02112012987012987
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.00.56 PM.png,0.8898678743311512,0.01455026455026455
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.01.09 PM.png,0.5041277817659727,0.02386934673366834
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.01.21 PM.png,0.66413766270515,0.034822439162422184
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.01.38 PM.png,0.45982766651141127,0.07048040455120101
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.01.54 PM.png,0.4723167044595616,0.13676303854875282
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.02.02 PM.png,0.5980769230769231,0.053941872607030976
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.02.18 PM.png,0.34228164731896077,0.017219458264234384
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.02.37 PM.png,0.5875678263645069,0.025226087881689542
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.02.51 PM.png,0.8872315592903828,0.016281512605042018
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.03.02 PM.png,0.3980117318054703,0.0452731737262124
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.03.12 PM.png,0.6963530488574675,0.032248137861381136
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.03.21 PM.png,0.792864070236333,0.01669133785922107
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.03.31 PM.png,0.892990770765777,0.015408512664686274
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.03.38 PM.png,0.46521318915284626,0.04321212460779919
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.03.46 PM.png,0.33690213392200147,0.09444444444444444
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.03.58 PM.png,0.45142199572579317,0.02234711491040605
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.04.04 PM.png,0.5038621509209744,0.021271538918597743
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.04.10 PM.png,0.8506886361101818,0.015313092450094792
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.04.24 PM.png,0.6280082835016175,0.01763307518870699
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.04.35 PM.png,0.4696671941197489,0.02895462202031545
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.04.41 PM.png,0.44813226605679435,0.02812083095101963
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.04.47 PM.png,0.79883069828722,0.03120882740447958
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.04.58 PM.png,0.6216794328552803,0.027033083441981746
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.05.05 PM.png,0.4445218737901665,0.0245128403664989
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.05.13 PM.png,0.4456534321101979,0.0208743295906162
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.05.29 PM.png,0.37580741626794256,0.021755382775119618
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.05.38 PM.png,0.7357465919225379,0.019516817428971843
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.05.53 PM.png,0.7386486103233125,0.013166477595008509
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.05.58 PM.png,0.5340155120344102,0.013361398371007596
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.06.06 PM.png,0.4613145007166746,0.024941770186335404
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.06.11 PM.png,0.7509348910018553,0.028017741187384045
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.06.30 PM.png,0.8652639883013931,0.009110674978834757
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.17.25 PM.png,0.3912681063416358,0.016234984984984983
apple,rotten,rotated_by_75_Screen Shot 2018-06-07 at 3.17.32 PM.png,0.5026648351648352,0.02927197802197802
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.21.33 PM.png,0.4316627358490566,0.01405758647798742
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.23.48 PM.png,0.4210672298349424,0.014038656181874805
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.24.09 PM.png,0.7260010225929121,0.03625411433866999
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.24.15 PM.png,0.5926701570680628,0.03478403141361257
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.24.31 PM.png,0.46304564108941676,0.014202213655018033
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.24.37 PM.png,0.4593531241897848,0.01622374902774177
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.24.46 PM.png,0.5993864095958337,0.019294163273220866
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.25.04 PM.png,0.5936574146265399,0.037034149384063624
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.25.17 PM.png,0.3262353572017819,0.015622422042567233
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.25.24 PM.png,0.39090909090909093,0.015099524658348188
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.26.09 PM.png,0.5815782849471388,0.02739553616378587
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.26.34 PM.png,0.48597478547078876,0.01388562360409075
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.26.44 PM.png,0.4009296241795716,0.03225655758764861
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.26.55 PM.png,0.5262127743917546,0.012468410881522224
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.27.15 PM.png,0.8935801041064199,0.016519664545980334
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.27.44 PM.png,0.6324453338103116,0.012889594419353397
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.28.00 PM.png,0.44875249500998005,0.01975049900199601
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.28.07 PM.png,0.49896616541353384,0.02068609022556391
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.28.12 PM.png,0.6241601343784995,0.01971351250466592
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.28.42 PM.png,0.6315295322635712,0.03629651758279276
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.29.10 PM.png,0.7034310344827586,0.021879310344827586
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.29.33 PM.png,0.40025252525252525,0.015389185977421272
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.29.55 PM.png,0.4110140636565507,0.02168023686158401
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.30.03 PM.png,0.32586580086580086,0.013395316804407713
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.30.26 PM.png,0.8232843499236941,0.013113523359424999
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.30.31 PM.png,0.5601432066781807,0.016521540971022836
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.30.40 PM.png,0.5050507040773434,0.017365489701555277
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.30.45 PM.png,0.27098214285714284,0.015141369047619048
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.30.51 PM.png,0.6135774190420787,0.014391846034516192
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.30.57 PM.png,0.46771705333652236,0.013358048313800526
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.31.08 PM.png,0.3969133862075636,0.015850178934132896
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.31.23 PM.png,0.4792214912280702,0.014108187134502924
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.31.33 PM.png,0.5667370892018779,0.03231220657276995
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.32.10 PM.png,0.8808456537695292,0.01691438607528573
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.32.42 PM.png,0.3877649909145972,0.031995760145366446
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.33.04 PM.png,0.35757465644820297,0.02134811046511628
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.33.28 PM.png,0.39717341482047364,0.013607715813598167
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.34.37 PM.png,0.860142231186535,0.020847823063012937
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.34.42 PM.png,0.8431597860605048,0.016344921722658643
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.34.51 PM.png,0.8362404125892621,0.016695318698756942
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.35.03 PM.png,0.8691544769503546,0.01379654255319149
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.35.10 PM.png,0.6929819197293056,0.01356529892578324
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.35.25 PM.png,0.5382429335370512,0.016592818945760122
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.35.32 PM.png,0.5080605158730159,0.014650651927437641
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.35.37 PM.png,0.8381764481707317,0.01842606707317073
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.36.01 PM.png,0.7990470852017937,0.015496543348281017
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.36.18 PM.png,0.621342117358664,0.04228588938256473
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.36.23 PM.png,0.6092047128129602,0.023760432007854687
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.36.31 PM.png,0.6541783380018674,0.02268129474011827
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.36.43 PM.png,0.4688729480396147,0.01931556098222765
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.37.03 PM.png,0.3668286841363764,0.016157720484643562
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.37.19 PM.png,0.3791478082568578,0.014847090595383961
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.37.24 PM.png,0.8936743049821084,0.016343242499311864
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.37.53 PM.png,0.4444668549146161,0.03561583972031733
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.38.08 PM.png,0.2727962505371723,0.023662440911044264
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.38.47 PM.png,0.6966022138153286,0.020358694129185933
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.39.02 PM.png,0.39575589459084604,0.04843273231622746
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.39.21 PM.png,0.38159302325581396,0.035156976744186046
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.39.26 PM.png,0.34108112921898653,0.03785584943746846
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.39.35 PM.png,0.6814112011790715,0.017888725128960944
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.39.51 PM.png,0.8475913167104112,0.020723972003499562
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.40.09 PM.png,0.46700057792332883,0.03103448275862069
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.40.30 PM.png,0.41323500049915146,0.01328366776479984
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.40.56 PM.png,0.8646589259796807,0.015572085147556846
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.41.16 PM.png,0.6054135101010101,0.023295454545454546
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.41.39 PM.png,0.6718745477176021,0.021231944886676124
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.41.44 PM.png,0.6005250475963827,0.024735245121370777
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.42.06 PM.png,0.47017612017612015,0.023912198912198913
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.42.22 PM.png,0.40486183694800104,0.04498464854977789
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.42.30 PM.png,0.7344617964573944,0.015996750864689237
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.42.52 PM.png,0.49693336498892055,0.03746240899018677
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.44.13 PM.png,0.7753946465339739,0.036161633493479756
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.45.05 PM.png,0.38653184165232357,0.049173838209982786
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.45.44 PM.png,0.73528436411872,0.030633394130326647
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.45.50 PM.png,0.7721753246753247,0.051899350649350647
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.45.58 PM.png,0.8337695852534562,0.029179723502304147
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.46.25 PM.png,0.5545990535205375,0.016942505294532905
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.46.36 PM.png,0.8911860656111694,0.006906739061002875
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.46.44 PM.png,0.42473648418905136,0.01559843590615437
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.46.50 PM.png,0.5337481146304676,0.010111865258924083
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.47.03 PM.png,0.5680708683012451,0.017168559047775766
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.47.30 PM.png,0.3697962360266025,0.013520588651478704
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.48.00 PM.png,0.6815392744683605,0.041932666177802703
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.48.09 PM.png,0.47490730617483484,0.013553500974473547
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.48.15 PM.png,0.449293661250183,0.06718147660176646
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.48.43 PM.png,0.866598731884058,0.00821256038647343
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.48.52 PM.png,0.5034600788749163,0.0182677282535903
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.49.40 PM.png,0.577968906093906,0.038055694305694304
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.50.14 PM.png,0.6012987012987013,0.02224025974025974
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.50.22 PM.png,0.6566084969861948,0.017487361462181605
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.50.25 PM.png,0.6057653061224489,0.029375
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.50.33 PM.png,0.6969264008921104,0.013433928073599107
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.50.38 PM.png,0.684918648310388,0.017158948685857323
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.50.49 PM.png,0.6633012359873527,0.02852831273354412
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.51.09 PM.png,0.6065077301767292,0.027733219017064468
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.51.28 PM.png,0.5122420613706832,0.024464075697637123
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.51.43 PM.png,0.834525702172761,0.030019993255287373
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.51.55 PM.png,0.8948160980810235,0.022374733475479743
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.52.05 PM.png,0.49228645066273935,0.023232695139911635
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.52.20 PM.png,0.8553615023474178,0.015169014084507042
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.52.43 PM.png,0.5416105930981447,0.026518792655964626
apple,rotten,rotated_by_75_Screen Shot 2018-06-08 at 2.53.14 PM.png,0.41158656330749355,0.01359173126614987
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.15.20 PM.png,0.4215456192358366,0.08434892402283707
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.15.50 PM.png,0.3548102781057326,0.04977535091171455
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.16.41 PM.png,0.4474860335195531,0.0747958745165449
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.17.15 PM.png,0.5807612346073885,0.04817687509995202
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.17.25 PM.png,0.5333575314708745,0.05015795267801586
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.18.13 PM.png,0.6118572292800968,0.07417826174631982
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.19.15 PM.png,0.3669386908261005,0.05071060548428369
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.19.46 PM.png,0.35827379190800324,0.04035428909652053
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.20.04 PM.png,0.5668152366802856,0.04282221121703603
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.20.29 PM.png,0.7718772127118997,0.04872131284101795
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.20.34 PM.png,0.5665932513297872,0.04083277925531915
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.20.46 PM.png,0.5250493096646943,0.05127500704423781
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.20.56 PM.png,0.6547259929612871,0.039247109100050276
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.21.09 PM.png,0.4685238541945859,0.06437617260787992
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.22.00 PM.png,0.38420583544422554,0.06523243268599306
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.22.39 PM.png,0.7384036348840364,0.059716759347167594
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.23.02 PM.png,0.5417686759743268,0.06009726725335804
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.23.40 PM.png,0.5761988993710692,0.05546383647798742
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.24.02 PM.png,0.4608225108225108,0.06199494949494949
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.24.35 PM.png,0.44823580235382027,0.04070147580795815
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.24.47 PM.png,0.5288622754491018,0.061167664670658685
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.24.59 PM.png,0.40688986750978623,0.0606274465522433
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.25.16 PM.png,0.5527254829580411,0.055955457118247814
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.25.26 PM.png,0.6801760777170613,0.03963646023072252
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.31.43 PM.png,0.6187274573659698,0.04887593234583465
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.31.59 PM.png,0.4549655295376204,0.05470700106977297
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.33.38 PM.png,0.3896837033933808,0.06866359447004608
apple,rotten,saltandpepper_Screen Shot 2018-06-07 at 2.34.18 PM.png,0.38704768782400123,0.04171717432233771
