Category,Label,Filename,WhitePixelRatio,EdgePixelRatio,Contrast,Correlation,Energy,Homogeneity
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.35.10 PM.png,0.6866884771397704,0.016755335412462546,99.61837791463672,0.9935305409801223,0.26545633879953184,0.5587226660879017
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.35.25 PM.png,0.5796180290297938,0.01825057295645531,119.93509766373035,0.9925090908565786,0.35775113365275585,0.6927960579668428
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.35.32 PM.png,0.47213364512471656,0.016572774943310657,132.1126865671642,0.9914964905223461,0.27761251688065225,0.6364782142010198
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.35.37 PM.png,0.7867092225609756,0.018578506097560975,137.59302125544767,0.9905163030586277,0.2826723854383577,0.6381561464091163
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.36.01 PM.png,0.785051149103139,0.017691984304932736,105.54225772471912,0.9926488233708708,0.2595950203915569,0.6226000348881836
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.36.18 PM.png,0.6059445380726214,0.04429676727439865,188.28683512172617,0.9891537196342473,0.289540208721835,0.6504933659816949
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.36.23 PM.png,0.6210849288168876,0.02849779086892489,205.84109406599902,0.9867549062981018,0.1805326242900705,0.5997111649216735
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.36.31 PM.png,0.6278011204481793,0.026143790849673203,186.42645335208618,0.9888396616045757,0.24221799230397262,0.6277097330936392
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.36.43 PM.png,0.4428334011667345,0.021681250847917513,126.23736523484,0.9918772216972899,0.3391946190529968,0.6623395277888552
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.36.55 PM.png,0.8456711664329126,0.019197054698457224,121.84397339739833,0.9912122222638354,0.29327361467896707,0.625691128058908
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.37.03 PM.png,0.34726331360946744,0.0181389123696816,134.38046549410188,0.9910932777412194,0.3246920321910399,0.6725009518951474
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.37.13 PM.png,0.42165688755944164,0.03660933425371989,113.64679802482422,0.9927948822771104,0.3039741318243468,0.579523928730588
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.37.19 PM.png,0.3332437298392138,0.015897326898552173,115.28920223099581,0.9928662598592658,0.26422904648224127,0.6185403471345463
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.37.24 PM.png,0.8419522433250757,0.016240022020368842,129.46712104218784,0.9887039919959595,0.1660052052252946,0.529641447123351
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.37.53 PM.png,0.41679552687015375,0.0385348034601766,119.72294846310211,0.9930165284239911,0.31943567408336365,0.5761227591128723
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.38.08 PM.png,0.24908009239363987,0.025629834550923936,128.2999192299926,0.991409445222287,0.25224802559875736,0.5590942967280637
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.38.33 PM.png,0.5027702294685991,0.025483091787439613,129.03862397820163,0.9921263121519069,0.2766207438040229,0.6382913360291872
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.38.47 PM.png,0.6519686142636962,0.022250245201064875,113.54167895823684,0.9936337258143695,0.2385049469619853,0.7004966247494768
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.39.02 PM.png,0.37864771151178916,0.05224687933425798,139.48677789363919,0.9925049894533305,0.3497135504582948,0.5918446900999237
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.39.21 PM.png,0.3467209302325581,0.03657558139534884,127.75342074592076,0.9918599675887735,0.2680167302388165,0.5673762531835751
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.39.26 PM.png,0.32092498589960516,0.038323388844361324,137.34061723434968,0.9908557928629447,0.2764574939322721,0.531028952017935
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.39.35 PM.png,0.6763448784082535,0.021868091378039793,177.42997224791867,0.9890867809264341,0.2162142603133949,0.6789077452787033
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.39.51 PM.png,0.8158902012248469,0.018741797900262466,148.7774973250294,0.9902415046534914,0.22699914812432143,0.65317056989992
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.40.09 PM.png,0.4591793488730495,0.03246002696975535,136.44940596928427,0.9911506879019477,0.22515637844793557,0.5559602745780887
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.40.30 PM.png,0.39453553958270937,0.014487870619946091,106.04367893729597,0.9924394190239295,0.23033496177479945,0.6059153829568233
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.40.38 PM.png,0.7376050420168068,0.03757142857142857,137.3626411596157,0.9914366782215173,0.2530380720645548,0.6532934868746947
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.40.46 PM.png,0.836341118188252,0.02107530910453353,147.90056171563404,0.9893476357840124,0.2979357553393003,0.6947179469255853
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.40.56 PM.png,0.8221274794388002,0.016243347847121434,114.27123854100986,0.9922355441642197,0.2809972571814346,0.6630881236719957
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.41.16 PM.png,0.5810132575757576,0.026246843434343435,178.79841571609632,0.989554722223086,0.3395659971056151,0.6408328085054134
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.41.39 PM.png,0.6422771875995021,0.022614119894636294,118.4705506783719,0.992779816444158,0.23970053087546211,0.6262444639246978
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.41.44 PM.png,0.5662556520704426,0.026200321275583055,123.50504056311146,0.993228477487421,0.30336930323268657,0.643978455013233
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.41.54 PM.png,0.3826718494271686,0.015718767048554284,106.06176027912701,0.9934106839017082,0.233636356578335,0.6458823540394305
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.42.06 PM.png,0.5371924371924371,0.026152551152551152,120.89861987484095,0.9920421003450818,0.2860398989399556,0.5703239934375159
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.42.22 PM.png,0.37439574078912985,0.04812026391429318,146.77662135604328,0.9905276141489164,0.3089941324675243,0.5705567021153134
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.42.30 PM.png,0.6931532334136883,0.01444424064563463,124.16314614121515,0.9931496548086086,0.33020599985520155,0.698711455629333
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.42.38 PM.png,0.7032111111111111,0.018155555555555557,104.77272828507796,0.9926106056782916,0.23713968614199335,0.5787453363623455
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.42.52 PM.png,0.46133072174738843,0.039233143399810065,158.25010915297293,0.9908555969083012,0.31341523597198356,0.5932990136753868
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.42.58 PM.png,0.47800830651799747,0.04106488064057472,152.07554746580098,0.990713471168345,0.3769164026127716,0.6214777255313046
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.43.29 PM.png,0.46951292010145845,0.0228182466708941,27.08111384957862,0.9945817100581666,0.15326199441975094,0.5376606782826278
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.43.54 PM.png,0.845568783068783,0.0159715186310931,119.03949150629272,0.9914175053338368,0.27208953266603286,0.6020266060563297
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.44.13 PM.png,0.7787663006177076,0.03717398764584763,128.4542967741935,0.9899892207308614,0.21595331629824618,0.4618675926168001
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.45.05 PM.png,0.36995697074010325,0.05313253012048193,153.36416439396558,0.989207270946743,0.27337082158225856,0.5043598103929662
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.45.44 PM.png,0.7339267948930526,0.029825070469242248,64.29415800415796,0.9920829945087514,0.15245940769915112,0.4967315602887784
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.45.50 PM.png,0.8074675324675324,0.04597402597402597,106.01852394916904,0.9887427577360326,0.15825750714170705,0.40918851984964644
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.46.08 PM.png,0.5356449483575367,0.020093965985866272,145.08194566170025,0.9899782104913333,0.30609839920712467,0.6649018272514824
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.46.25 PM.png,0.7110819149214318,0.019419823777028264,94.90207178519483,0.9934769640643607,0.2576411314033513,0.6033496017797771
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.46.36 PM.png,0.8444130127298444,0.006918145731623854,97.62421969679647,0.9929745444198326,0.237227350420405,0.702856424916392
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.46.44 PM.png,0.3876572594355661,0.017060523631417884,134.9788821252579,0.9908468929094162,0.30703741610208446,0.6243904342061941
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.46.50 PM.png,0.5248428858722977,0.011563599798893917,108.29234549234548,0.9926889057517121,0.29470647023962737,0.6359964309398406
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.47.03 PM.png,0.834677198178926,0.017072568701662003,112.74086903927312,0.9922076033027766,0.27552508921359303,0.6112497411353468
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.47.09 PM.png,0.6037571967440937,0.021602640460591623,109.9585489006069,0.9924137383829715,0.2641501467233956,0.6068541358392485
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.47.37 PM.png,0.8204889309155635,0.01839053287351207,112.9700420999805,0.9918718556281374,0.26848285760649226,0.5863875105836214
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.47.49 PM.png,0.673300185013876,0.04057007400555042,90.60394938117095,0.9915625492713783,0.15994953162562284,0.4666118272881407
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.47.54 PM.png,0.8416692197712419,0.028645833333333332,167.09536439114396,0.988823577788254,0.3916458984406003,0.6495488748980509
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.48.00 PM.png,0.6846827416641504,0.044698701634818615,121.86653590957229,0.9915545577094086,0.24172089642430614,0.5081198781626379
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.48.09 PM.png,0.4429398203165851,0.014706231877168798,121.57837532011197,0.9938469693303746,0.4247291122507454,0.6976823835273397
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.48.15 PM.png,0.4262736056214317,0.06937124871907481,139.7353315234671,0.991261240465657,0.249606484843492,0.48745580113423637
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.48.29 PM.png,0.8417134654876157,0.03172017099031893,83.62313346634471,0.9904915191619774,0.15332232677355703,0.42246178127617473
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.48.43 PM.png,0.8250377415458937,0.008559782608695651,114.31912655161977,0.9925702975451742,0.30576106169663914,0.7368007950106061
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.48.52 PM.png,0.4897499813974254,0.0198117419450852,163.52152002687671,0.9910981540269204,0.3828633368805644,0.6682770177837795
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.49.27 PM.png,0.5750153650042111,0.014665042908196944,116.79903353529824,0.9945077674415932,0.29432149988385714,0.6648318868574261
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.50.14 PM.png,0.619493006993007,0.02624875124875125,157.03729323308278,0.9893130979139994,0.2111273909410095,0.5860208392883841
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.50.25 PM.png,0.5617091836734693,0.03042091836734694,158.33239887352795,0.9890064606983086,0.16046839477947122,0.5751935841883011
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.50.38 PM.png,0.5443304130162704,0.01934918648310388,98.02003637275809,0.9935693169264844,0.2684284713178388,0.6442757398510859
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.50.55 PM.png,0.6647283258251356,0.031120713432012503,157.2743877127439,0.9890527613973358,0.2186959620508444,0.5774260322495004
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.51.09 PM.png,0.6040600713554775,0.03244185081726913,123.57415339404776,0.9926561560250678,0.32531776988144456,0.5899274261020095
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.51.28 PM.png,0.48551935207954666,0.02467791083074949,121.67286564124547,0.9922196405782256,0.243601446211274,0.5789250874626917
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.51.43 PM.png,0.8228248301777713,0.030351206821795058,73.97408288166487,0.99163636868238,0.1567304536028097,0.42979465913115955
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.51.55 PM.png,0.844269722814499,0.025519722814498935,163.1582009308297,0.9891184563646407,0.4052206383512177,0.6639654778138497
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.52.05 PM.png,0.44792587137947965,0.02617206676485027,130.70398346578747,0.993208301471803,0.4453699090354194,0.689536259134705
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.52.20 PM.png,0.8360093896713615,0.01612676056338028,94.34935128472907,0.9935054981421481,0.2915085247455938,0.6331159203311304
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.52.57 PM.png,0.6627447612504294,0.016693146684987975,128.32026101563514,0.9913090347544553,0.2539754047264256,0.6769603354918408
apple,rotten,rotated_by_30_Screen Shot 2018-06-08 at 2.53.14 PM.png,0.3874315245478036,0.014589147286821706,103.07683741648107,0.9929960925306153,0.3021719832459155,0.6240750128839203
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.15.20 PM.png,0.2886885155906895,0.05249505928853755,150.9693529298434,0.9887671657763308,0.23032769587616517,0.5107464036224602
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.15.50 PM.png,0.19929817657090385,0.017935032139577593,96.66208944679033,0.9921812092877279,0.21940326664764048,0.6073639712016121
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.16.41 PM.png,0.2901017046268443,0.039700615957599196,143.0823529411765,0.990038922753618,0.2671426557364987,0.5579504797207422
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.16.54 PM.png,0.49421702404158546,0.021881091617933723,137.13670640737485,0.9920064219276699,0.3608888272302497,0.6606481188217724
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.17.15 PM.png,0.4805293459139613,0.022781065088757397,137.34879171276924,0.99184409826616,0.2851135495077152,0.5898939428112472
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.17.25 PM.png,0.4315219298945387,0.018982242289835187,94.82004619528297,0.9941756676118644,0.3194128079202647,0.6365576144355332
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.18.25 PM.png,0.6541271939487405,0.03907799074686054,159.6301989316633,0.9908547599637187,0.37029422205852547,0.6408446373092784
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.18.57 PM.png,0.8240423702313946,0.028721075672295183,96.14947052649714,0.9911612265942918,0.19944397440663972,0.4724733180655308
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.19.15 PM.png,0.19971299145890245,0.017618174902313356,111.32003603697255,0.991152229724339,0.23239280908593182,0.6126348354282082
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.19.37 PM.png,0.5312980030721967,0.037696126837831904,137.1607815636774,0.9925469410054548,0.39538774215301903,0.6381393367481931
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.19.46 PM.png,0.5730985498668245,0.01445905381981144,97.72511785581862,0.9915799001807079,0.19811907867702583,0.574622758820674
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.20.04 PM.png,0.39598035574264373,0.017503404729478766,109.38521302221716,0.994392897218388,0.35360050653008707,0.6668248166849995
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.20.29 PM.png,0.7542379940855513,0.027062768128618436,155.25262707084215,0.9913043284713519,0.3060272563273875,0.72269371032072
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.20.34 PM.png,0.4938248005319149,0.01328125,93.51258691760002,0.9941394645371375,0.31727944413421794,0.6731611776979416
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.20.46 PM.png,0.788905325443787,0.03007889546351085,138.98905537275283,0.9908284982747534,0.26687937420136165,0.5834957017416259
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.21.09 PM.png,0.387781425891182,0.03317642723130528,136.61532453134444,0.9908119045219995,0.2610733862036396,0.5547890484430538
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.22.00 PM.png,0.8113859180035651,0.030332348250304907,121.21751422391497,0.9904014223292974,0.2345323443636554,0.5447245018673124
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.22.39 PM.png,0.6203207649532076,0.02831841403318414,111.79283820830594,0.9929020054526767,0.2314159511531016,0.5668479787915404
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.23.40 PM.png,0.7097680817610063,0.026768867924528303,145.68558388044403,0.9908497121087212,0.31928620232659316,0.6099801098666855
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.23.51 PM.png,0.7900402993667243,0.024345135290731144,133.77499278499278,0.9907644926222067,0.25163760592204715,0.546626792621171
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.24.02 PM.png,0.37123015873015874,0.029347041847041847,135.88553595658075,0.9907460624423556,0.26081266764466726,0.5722750539305521
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.24.47 PM.png,0.3685728542914172,0.02850299401197605,156.51570570570573,0.9900758232978191,0.3292071344874797,0.6042950709423192
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.25.16 PM.png,0.4627322505229482,0.026993355481727575,176.74563028843187,0.9887113923773604,0.29606315096468794,0.6353143139270708
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.25.26 PM.png,0.56463456284153,0.015065270188221009,95.45789128450832,0.993498213457187,0.22702774882778898,0.7156653016043214
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.31.43 PM.png,0.7045558006793431,0.025589172532128723,137.16215077177026,0.9917295118718354,0.3558995908487584,0.6453914566863779
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.33.38 PM.png,0.32918935902806873,0.033452031839128614,148.72371075526416,0.9871528217119132,0.18529069176767068,0.4897455105460551
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.33.47 PM.png,0.8027810650887574,0.06756656804733728,176.95537660719842,0.9878257760364065,0.26565283258070543,0.5317985075726703
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.34.18 PM.png,0.3009117169164109,0.013372707812137312,102.96276905177429,0.9920877134072439,0.21480596574006638,0.6032833335967599
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.35.10 PM.png,0.8080544841724869,0.024505715973452864,137.62757190891824,0.9907315748560972,0.26058919909974776,0.6179602797059774
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.35.21 PM.png,0.5244431753283838,0.019288977727013136,123.52266804135522,0.9911409004656755,0.19324087308329949,0.5508373402519613
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.35.38 PM.png,0.7780347826086956,0.0416,199.5739479657762,0.9871944225871706,0.18808126535483907,0.6009555823556207
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.36.06 PM.png,0.6681129476584022,0.10163567493112947,214.3633424392267,0.9852956102648447,0.1709073599273714,0.45828948283327114
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.36.21 PM.png,0.7310398230088495,0.07694690265486726,223.61762351580916,0.9838434746470136,0.1740737674468484,0.43484113586501005
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.37.01 PM.png,0.8227994959739382,0.02498617001659598,130.76358971988537,0.9908257669388435,0.23937508988931272,0.5406861889612298
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.37.11 PM.png,0.539957767328457,0.05656239115290839,129.15720378733334,0.9909236533869794,0.22582167984341073,0.5054040674221261
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.37.32 PM.png,0.7934978120217993,0.030745791833337806,129.8987012987013,0.9896918923305841,0.2063601068655284,0.48479188240096427
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.37.53 PM.png,0.5062407305570831,0.018359746038094284,97.07734373043236,0.9949743354004735,0.4390444288987252,0.7080826612829619
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.38.04 PM.png,0.3796034322820037,0.0274930426716141,96.01591296267617,0.9944318760030794,0.2968400017610963,0.615178126082923
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.38.13 PM.png,0.5824748168498168,0.03943452380952381,259.34199470534065,0.9844509455193221,0.3407730999659101,0.5946742987219401
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.38.28 PM.png,0.5071394230769231,0.03225961538461539,233.4246714340935,0.9861547333521095,0.357978316494393,0.6189145665580942
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.38.38 PM.png,0.5559446057087567,0.018777213352685052,106.77142510759532,0.9932706650556427,0.22651418568499676,0.6865669669149352
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.38.49 PM.png,0.30449033724895797,0.057326007326007324,143.91102247546695,0.9900593494790547,0.25245599020526666,0.5277691558499932
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.38.59 PM.png,0.802766933437439,0.03198809291430802,105.80179867373482,0.9927163255192422,0.21835223525878986,0.5861443321962154
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.39.20 PM.png,0.8196854349422267,0.016873091934922906,101.03035862977092,0.9924215908968367,0.22581406396202627,0.6130913818820416
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.39.35 PM.png,0.8142458100558659,0.08476900946709932,165.93979733923868,0.987939503228412,0.20977926377887673,0.5009739590874394
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.39.44 PM.png,0.41586292249914647,0.04190850119494708,229.2286228622863,0.987464072368803,0.28639936900026947,0.5801099029212915
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.39.53 PM.png,0.5809751374312844,0.0356071964017991,208.18655172413796,0.9878846560686381,0.3235001029057421,0.5934627843838354
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.40.00 PM.png,0.3573830409356725,0.08223019670388092,188.17833346659205,0.9896000922788485,0.33632048788334795,0.5499202574730923
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.40.48 PM.png,0.4272071202218261,0.013269954446425035,107.15459632492525,0.9923538259366244,0.18825343230271377,0.5926456060531888
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.40.55 PM.png,0.5651379195746095,0.015121302758391492,109.31721706297978,0.9916788441895272,0.1781374403416122,0.5910963440029078
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.41.07 PM.png,0.5972324226400313,0.01329930473952213,88.15543723623517,0.9936070382412676,0.19641763596067355,0.6610316343717373
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.41.14 PM.png,0.6326973797374004,0.012527951378934693,96.67040703438167,0.9938630537195686,0.22419821126770137,0.6767768686207758
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.41.23 PM.png,0.6390593434343435,0.011698232323232324,96.06648734177215,0.9930196302740593,0.18265493650376388,0.6320452199310465
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.41.32 PM.png,0.4188310135361362,0.03023508872626393,118.09301656557903,0.9922742226514639,0.2568680838227222,0.5533601410868731
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.42.25 PM.png,0.409974630433722,0.031608284139142316,122.33559525119517,0.9918605092760782,0.24885791315283354,0.5449600548401332
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.42.37 PM.png,0.8209744658676394,0.017886920270974466,90.09235481595653,0.9926950811451499,0.171536249972121,0.5691948000216827
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.42.58 PM.png,0.4045051983057374,0.01950969066872032,146.38692890405375,0.9923028460319471,0.23011866630598982,0.6284399345631212
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.43.07 PM.png,0.33548591326369104,0.029756251978474202,185.78499443649662,0.9884224325638921,0.20176399613572918,0.5159911062646823
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.43.13 PM.png,0.2660896236223747,0.013355167394468705,100.13044701469215,0.9931254676380586,0.21204014403113003,0.5818976291654521
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.43.26 PM.png,0.28136602039012315,0.01962402027226118,110.59746951309535,0.9926652340391431,0.2705297093951648,0.5617998593819384
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.43.34 PM.png,0.6519429265330905,0.016559032952475575,119.61893200525697,0.9928587229751822,0.2916257455604801,0.7163627278345504
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.43.48 PM.png,0.8140776135010311,0.022206407761350102,122.0873167251496,0.992233115045836,0.25113784799260747,0.6618100586559851
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.43.54 PM.png,0.2597401317086636,0.01974151188927008,102.76401375195115,0.9930311196977133,0.22131159787261317,0.5679308283606922
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.44.05 PM.png,0.611140625,0.033484375,136.2673882352941,0.9863581510469017,0.16610572195156895,0.3984741998998056
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.44.26 PM.png,0.7572192513368984,0.01845755347593583,82.81332126575491,0.9929270455101545,0.17297618067974888,0.5813143897667188
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.44.51 PM.png,0.8075560224089636,0.017142857142857144,99.75678408899377,0.9918508546656231,0.18231771811399228,0.5352914214416643
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.44.59 PM.png,0.8164678458796106,0.01779788838612368,122.71854336499732,0.9921425262527067,0.33974793238637524,0.6349398339817598
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.45.09 PM.png,0.8155307994757536,0.02490170380078637,167.9688567079442,0.9882959108011419,0.19203177678464733,0.6727489165208372
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.45.18 PM.png,0.5076999558108706,0.027894387980556785,115.02587296308619,0.9914502055548141,0.174307629485513,0.5414689187336041
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.45.35 PM.png,0.5052254098360656,0.10582308743169398,224.142146776406,0.9860198149367835,0.30076539587600454,0.5135900537691692
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.45.44 PM.png,0.818516196447231,0.05682340647857889,167.40902421129869,0.9881929920917881,0.26278228877891024,0.5172104338303879
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.46.04 PM.png,0.7749714792749398,0.04524232053069675,166.40936062898686,0.9901324421472583,0.4031514673339693,0.6449360754598936
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.46.12 PM.png,0.8009687680740313,0.0491372662425294,180.18014892536803,0.9889793309650703,0.3557886051299459,0.6119165845662663
apple,rotten,rotated_by_45_Screen Shot 2018-06-07 at 2.46.22 PM.png,0.5254393738000296,0.09140082705656476,232.81683480453978,0.9865926830688585,0.36243826299062704,0.5779900136550603
